,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.7,0.85,0.91,0.92,0.37,0.92,0.36,1.0
javagroups.csv,0.2,0.13,0.33,0.32,0.36,0.78,0.0,0.55
jrefactory.csv,1.0,0.11,0.56,0.39,0.67,0.95,0.64,0.87
logicmail.csv,0.2,1.0,1.0,0.97,0.93,0.54,1.0,0.77
nodal.csv,1.0,0.34,0.49,0.34,0.25,0.14,0.0,0.77
soar.csv,1.0,0.58,0.29,0.76,0.81,1.0,0.24,1.0
taverna.csv,0.7,0.3,0.2,0.21,0.68,0.33,0.08,0.03
web-cat.csv,0.55,0.74,0.9,0.45,0.8,0.51,0.92,0.19
