,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.5,0.44,0.42,0.42,0.47,0.46,0.49,0.68,0.41
massiv.csv,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5
mesa3d.csv,0.95,0.98,0.98,0.99,0.8,0.96,0.81,0.89,0.73
ngl.csv,0.53,0.49,0.51,0.5,0.5,0.56,0.51,0.52,0.51
nutz.csv,0.66,0.52,0.44,0.44,0.49,0.47,0.5,0.48,0.48
ossim.csv,0.0,0.0,0.93,0.9,0.67,0.5,0.0,0.0,0.0
qmmp.csv,0.41,0.41,0.42,0.44,0.37,0.42,0.52,0.47,0.44
rcp-company-uibindings.csv,0.39,0.38,0.38,0.4,0.43,0.46,0.41,0.45,0.4
v8.csv,0.52,0.38,0.39,0.39,0.44,0.46,0.41,0.45,0.55
