,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.14,0.15,0.45,0.25,0.12,0.09,0.15
flylegacy.csv,0.67,0.25,0.36,0.29,0.41,0.82,0.8
jguard.csv,0.63,0.2,0.45,0.52,0.39,0.34,0.67
mob-sen-plat.csv,0.7,0.25,0.86,0.45,0.63,0.77,0.33
raygina.csv,0.26,0.0,0.59,0.56,0.17,0.32,0.13
upp-mirror.csv,0.42,0.05,0.77,0.39,0.37,0.36,0.23
wishmaster.csv,0.21,0.2,0.59,0.29,0.39,0.71,0.3
