,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.0,4.0,490.0,51.0,0.0,36.0,0.0,0.0
apolloplayer.csv,43.0,0.0,40.0,51.0,0.0,36.0,0.0,1.0
k3d.csv,0.0,2.0,490.0,0.0,0.0,0.0,84.0,0.0
keyczar.csv,7.0,8.0,25.0,3.0,0.0,26.0,10.0,0.0
kowari.csv,0.0,102.0,490.0,51.0,0.0,2.0,0.0,0.0
redshell.csv,8.0,0.0,371.0,1.0,0.0,51.0,6.0,3.0
rtb-team.csv,4.0,0.0,490.0,0.0,0.0,28.0,0.0,1.0
