,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.97,0.74,0.55,0.67,0.74,0.56,0.56,0.55
apolloplayer.csv,0.67,0.83,0.81,0.83,0.66,0.52,0.83,0.71
k3d.csv,0.94,0.9,0.94,0.86,0.96,0.96,0.5,0.92
keyczar.csv,0.61,0.65,0.92,0.5,0.63,0.52,0.44,0.45
kowari.csv,0.0,0.67,0.97,0.67,0.0,0.96,0.86,0.5
redshell.csv,0.4,0.44,0.35,0.4,0.47,0.42,0.37,0.43
rtb-team.csv,0.49,0.43,0.7,0.67,0.47,0.65,0.4,0.56
