,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.0,0.0,2.0,5.0,2.0,51.0,0.0,0.0,1.0,0.0,4.0,28.0,16.0,17.0,1.0,2.0
calcubetimer.csv,0.0,0.0,2.0,5.0,2.0,51.0,0.0,0.0,0.0,0.0,1.0,13.0,25.0,18.0,2.0,2.0
chaosrts.csv,0.0,0.0,2.0,5.0,2.0,42.0,2.0,0.0,0.0,0.0,3.0,14.0,24.0,18.0,1.0,0.0
dxengine.csv,0.0,0.0,0.0,0.0,2.0,5.0,144.0,0.0,0.0,0.0,2.0,6.0,7.0,5.0,0.0,0.0
freedom-erp.csv,124.0,54.0,56.0,77.0,1.0,105.0,144.0,104.0,225.0,0.0,0.0,70.0,56.0,107.0,66.0,0.0
joustsim.csv,0.0,0.0,1.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,18.0,14.0,0.0,2.0
jsidplay2.csv,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,11.0,19.0,19.0,0.0,1.0
madman.csv,0.0,54.0,0.0,1.0,1.0,3.0,144.0,0.0,0.0,0.0,0.0,70.0,0.0,107.0,0.0,0.0
mclient-mume.csv,0.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,1.0,1.0
primefaces.csv,0.0,0.0,2.0,4.0,1.0,48.0,0.0,0.0,0.0,0.0,3.0,26.0,25.0,18.0,0.0,1.0
reaper3d.csv,0.0,54.0,56.0,77.0,3.0,0.0,0.0,0.0,225.0,0.0,0.0,32.0,56.0,0.0,2.0,2.0
sblim.csv,1.0,0.0,3.0,5.0,0.0,0.0,144.0,0.0,0.0,0.0,3.0,70.0,56.0,2.0,66.0,0.0
sevenupdate.csv,0.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,25.0,18.0,0.0,2.0
springside.csv,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,20.0,0.0,0.0
swtfox.csv,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,18.0,12.0,2.0,2.0
tmva.csv,0.0,0.0,0.0,6.0,0.0,40.0,4.0,4.0,0.0,0.0,0.0,26.0,15.0,30.0,1.0,1.0
