,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.99,0.89,0.59,0.34,0.76,0.09,0.45,0.39,0.77,0.97,0.62,0.17,0.17,0.08,0.62,0.88
calcubetimer.csv,0.84,0.89,0.53,0.35,0.78,0.12,0.42,0.33,0.73,1.0,0.58,0.22,0.14,0.07,0.61,0.88
chaosrts.csv,0.83,0.89,0.53,0.35,0.74,0.2,0.55,0.38,0.73,0.94,0.6,0.22,0.15,0.07,0.65,0.99
dxengine.csv,0.77,1.0,0.6,0.96,0.77,0.42,0.0,0.42,0.67,1.0,0.67,0.27,0.19,0.22,0.9,0.95
freedom-erp.csv,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8
joustsim.csv,0.88,0.93,0.8,0.42,0.65,0.2,0.6,0.5,0.66,1.0,0.64,1.0,0.21,0.06,0.53,0.88
jsidplay2.csv,0.83,0.85,0.23,0.28,1.0,0.24,0.41,0.29,0.84,0.98,0.57,0.21,0.08,0.09,0.54,0.87
madman.csv,1.0,0.0,1.0,0.33,0.8,0.4,0.0,0.5,0.67,1.0,1.0,0.0,1.0,0.0,0.67,1.0
mclient-mume.csv,0.89,0.79,1.0,0.41,0.85,0.35,0.6,0.8,0.83,1.0,0.7,0.33,0.31,0.05,0.57,0.77
primefaces.csv,0.85,0.89,0.53,0.35,0.72,0.1,0.5,0.34,0.73,0.9,0.64,0.17,0.13,0.07,1.0,0.91
reaper3d.csv,0.87,0.0,0.0,0.0,0.68,0.24,0.31,0.45,0.0,0.86,0.25,0.08,0.0,1.0,0.63,0.85
sblim.csv,0.85,1.0,0.33,0.29,1.0,1.0,0.0,0.47,0.79,1.0,0.59,0.0,0.0,0.25,0.0,1.0
sevenupdate.csv,0.83,1.0,0.53,0.36,0.76,0.19,0.34,0.37,0.73,0.93,0.57,0.16,0.14,0.07,0.78,0.88
springside.csv,0.82,0.87,0.62,0.46,0.84,0.27,0.98,0.33,0.68,0.94,0.68,0.28,0.13,0.09,0.57,0.88
swtfox.csv,0.84,0.93,0.47,0.41,0.61,0.25,0.3,1.0,0.65,0.92,0.51,0.08,0.17,0.02,0.63,0.85
tmva.csv,0.82,0.86,0.56,0.32,0.85,0.21,0.5,0.32,0.99,0.96,0.63,0.17,0.2,0.1,0.62,0.9
