,lazarus-ccr.csv,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,migen.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,mvnforum.csv,vrjuggler.csv,gretl.csv,plplot.csv,alleg.csv,buddata-ebxml-registry.csv
alleg.csv,0.0,2.0,2.0,7.0,53.0,2.0,2.0,15.0,5.0,2.0,1.0,41.0,4.0,4.0,0.0,3.0,1.0,1.0
buddata-ebxml-registry.csv,5.0,1.0,4.0,22.0,20.0,1.0,5.0,3.0,7.0,8.0,6.0,21.0,1.0,11.0,2.0,9.0,1.0,0.0
co-ode-owl-plugins.csv,3.0,6.0,4.0,19.0,55.0,0.0,4.0,3.0,0.0,0.0,0.0,22.0,1.0,4.0,0.0,5.0,0.0,0.0
firebreath.csv,0.0,0.0,3.0,17.0,28.0,0.0,2.0,5.0,2.0,2.0,5.0,8.0,4.0,8.0,1.0,2.0,0.0,0.0
gretl.csv,5.0,1.0,7.0,24.0,27.0,2.0,1.0,3.0,2.0,5.0,5.0,22.0,1.0,10.0,1.0,3.0,0.0,0.0
konversation.csv,1.0,0.0,3.0,3.0,21.0,0.0,1.0,1.0,6.0,2.0,1.0,11.0,1.0,5.0,0.0,2.0,1.0,0.0
lazarus-ccr.csv,0.0,4.0,4.0,22.0,113.0,2.0,8.0,3.0,9.0,1.0,6.0,2.0,1.0,14.0,2.0,8.0,1.0,1.0
linuxsh.csv,5.0,0.0,0.0,6.0,8.0,0.0,0.0,2.0,72.0,4.0,2.0,18.0,9.0,74.0,0.0,0.0,0.0,0.0
migen.csv,2.0,5.0,7.0,13.0,27.0,0.0,0.0,5.0,0.0,4.0,3.0,51.0,2.0,1.0,1.0,1.0,0.0,0.0
moviesandbox.csv,5.0,1.0,3.0,3.0,59.0,0.0,3.0,1.0,7.0,8.0,2.0,40.0,1.0,0.0,0.0,6.0,0.0,0.0
mvnforum.csv,0.0,4.0,4.0,101.0,15.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,9.0,2.0,9.0,1.0,0.0
ontomorphtab.csv,0.0,0.0,2.0,8.0,17.0,0.0,2.0,1.0,3.0,16.0,1.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0
opengs.csv,0.0,0.0,4.0,14.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,18.0,5.0,74.0,0.0,1.0,0.0,1.0
plplot.csv,0.0,1.0,0.0,101.0,10.0,0.0,1.0,2.0,1.0,5.0,2.0,22.0,4.0,13.0,0.0,2.0,0.0,0.0
scite-ru.csv,5.0,1.0,0.0,36.0,108.0,0.0,2.0,1.0,0.0,10.0,1.0,22.0,1.0,8.0,1.0,5.0,2.0,0.0
tokratan.csv,0.0,3.0,1.0,11.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0
vrjuggler.csv,2.0,6.0,65.0,8.0,4.0,1.0,5.0,3.0,6.0,1.0,2.0,16.0,6.0,5.0,0.0,3.0,0.0,0.0
xuggle.csv,1.0,2.0,10.0,18.0,15.0,1.0,2.0,1.0,0.0,1.0,3.0,14.0,1.0,9.0,3.0,4.0,1.0,0.0
