,f1,g,recall,precision,pf,wins
alleg.csv,0.365,0.45,0.45999999999999996,0.32,0.41000000000000003,2
buddata-ebxml-registry.csv,0.495,0.17,1.0,0.345,0.96,1
co-ode-owl-plugins.csv,0.48,0.59,0.61,0.495,0.45,14
firebreath.csv,0.42,0.53,0.67,0.525,0.4,16
gretl.csv,0.505,0.635,0.755,0.4,0.53,17
konversation.csv,0.38,0.44,0.39,0.43,0.22,6
lazarus-ccr.csv,0.43,0.475,0.71,0.355,0.625,4
linuxsh.csv,0.365,0.32,0.375,0.415,0.22,3
migen.csv,0.355,0.435,0.41000000000000003,0.45999999999999996,0.25,5
moviesandbox.csv,0.37,0.53,0.575,0.405,0.345,10
mvnforum.csv,0.36,0.46499999999999997,0.45,0.55,0.3,9
ontomorphtab.csv,0.46499999999999997,0.605,0.605,0.43,0.415,12
opengs.csv,0.35,0.43,0.425,0.55,0.27,8
plplot.csv,0.375,0.41500000000000004,0.385,0.52,0.235,7
scite-ru.csv,0.5,0.55,0.84,0.435,0.725,11
tokratan.csv,0.435,0.55,0.51,0.5,0.25,15
vrjuggler.csv,0.16999999999999998,0.15000000000000002,0.125,0.33999999999999997,0.14,0
xuggle.csv,0.49,0.605,0.615,0.41000000000000003,0.41500000000000004,13
