,recall,precision,pf,pci_20,ifa,wins
acdk.csv,0.71,0.38,0.31,0.46,3.0,7
all-plasm.csv,0.5,0.34,0.34,0.83,3.0,10
applet2app.csv,0.74,0.45,0.42,0.46,0.0,15
autat.csv,0.55,0.41,0.28,0.59,1.0,12
autowikibrowser.csv,0.62,0.36,0.4,0.37,3.0,4
gbif-providertoolkit.csv,0.64,0.41,0.33,0.57,2.0,11
htmlunit.csv,0.62,0.43,0.32,0.44,1.0,9
kmatplot.csv,0.57,0.34,0.48,0.51,3.0,5
mcore3d.csv,0.63,0.3,0.35,0.49,2.0,6
nh3d.csv,1.0,0.19,0.99,0.36,11.0,0
qgo.csv,0.92,0.27,0.86,0.38,13.0,1
qtwin.csv,0.15,0.36,0.09,0.86,2.0,13
reactos-mirror.csv,0.81,0.31,0.64,0.43,3.0,2
taokgame.csv,0.36,0.42,0.16,0.68,2.0,16
unbvision.csv,0.64,0.32,0.46,0.46,4.0,3
uwom.csv,0.6,0.44,0.35,0.56,1.0,14
wishmaster.csv,0.38,0.36,0.21,0.73,3.0,8
