,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.85,1.0,1.0,0.0,0.97,0.9,0.99,0.97
chrysalis.csv,0.12,0.16,0.87,0.0,0.32,0.66,0.25,0.44
jahshaka.csv,0.15,0.27,0.57,0.0,0.61,0.27,0.57,0.43
jatlas.csv,0.75,0.47,0.74,0.33,0.15,0.42,0.13,0.16
jedit.csv,0.24,0.41,0.54,1.0,0.9,0.93,0.83,1.0
open-media-library.csv,0.63,0.12,0.28,0.67,0.37,0.49,0.06,0.47
snakeyaml.csv,0.49,0.2,0.33,0.67,0.29,0.18,0.01,0.11
xamj.csv,0.31,0.61,0.2,0.0,0.21,0.25,0.16,0.21
