,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.0,4.0,4.0,0.0,40.0,56.0,40.0,0.0
chrysalis.csv,1.0,0.0,3.0,0.0,4.0,41.0,2.0,0.0
jahshaka.csv,1.0,0.0,2.0,0.0,24.0,7.0,8.0,0.0
jatlas.csv,0.0,2.0,2.0,1.0,1.0,8.0,5.0,0.0
jedit.csv,2.0,4.0,1.0,0.0,40.0,65.0,35.0,0.0
open-media-library.csv,1.0,1.0,0.0,0.0,11.0,43.0,160.0,13.0
snakeyaml.csv,3.0,0.0,0.0,0.0,9.0,1.0,160.0,0.0
xamj.csv,1.0,10.0,0.0,0.0,5.0,7.0,11.0,1.0
