,prelude.csv,trackit.csv,scite-ru.csv,gbif-indexingtoolkit.csv,co-ode-owl-plugins.csv,bl-toolkit.csv,gnukeda.csv,qlc.csv,yaprm.csv,aztec.csv,pamguard.csv,motu.csv,qdvdauthor.csv,oscarmcmaster.csv,tencompetence.csv,arm-webradio.csv
arm-webradio.csv,0.0,0.0,2.0,9.0,2.0,0.0,1.0,2.0,0.0,11.0,1.0,8.0,0.0,6.0,0.0,0.0
aztec.csv,1.0,1.0,3.0,5.0,7.0,0.0,0.0,9.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,2.0
bl-toolkit.csv,6.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,2.0,0.0,28.0
co-ode-owl-plugins.csv,52.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,3.0,0.0,1.0,0.0,1.0
gbif-indexingtoolkit.csv,0.0,2.0,0.0,0.0,4.0,0.0,0.0,13.0,74.0,31.0,0.0,3.0,0.0,2.0,0.0,2.0
gnukeda.csv,1.0,1.0,6.0,3.0,5.0,0.0,0.0,16.0,7.0,56.0,1.0,3.0,0.0,5.0,0.0,0.0
motu.csv,0.0,0.0,6.0,1.0,7.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,10.0
oscarmcmaster.csv,0.0,1.0,9.0,6.0,109.0,3.0,0.0,132.0,8.0,43.0,0.0,2.0,2.0,0.0,0.0,0.0
pamguard.csv,0.0,1.0,1.0,14.0,5.0,2.0,1.0,29.0,0.0,13.0,0.0,12.0,0.0,4.0,0.0,3.0
prelude.csv,0.0,1.0,4.0,1.0,7.0,0.0,1.0,19.0,0.0,38.0,0.0,3.0,1.0,5.0,0.0,2.0
qdvdauthor.csv,0.0,1.0,1.0,4.0,20.0,3.0,1.0,31.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,44.0
qlc.csv,52.0,1.0,6.0,60.0,6.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,1.0,0.0,0.0,0.0
scite-ru.csv,2.0,2.0,0.0,2.0,7.0,4.0,1.0,19.0,0.0,50.0,1.0,7.0,0.0,10.0,0.0,2.0
tencompetence.csv,1.0,1.0,4.0,0.0,11.0,0.0,0.0,23.0,0.0,60.0,0.0,2.0,0.0,15.0,0.0,15.0
trackit.csv,0.0,0.0,4.0,8.0,5.0,3.0,2.0,5.0,0.0,23.0,1.0,8.0,0.0,7.0,0.0,1.0
yaprm.csv,0.0,1.0,6.0,2.0,6.0,3.0,1.0,0.0,0.0,34.0,0.0,11.0,0.0,6.0,0.0,0.0
