,pclasses.csv,re2c.csv,thrust.csv,k3b.csv,clamav.csv,acdk.csv,kindb.csv
acdk.csv,3.0,2.0,3.0,0.0,0.0,1.0,2.0
clamav.csv,7.0,26.0,0.0,0.0,0.0,22.0,4.0
k3b.csv,1.0,0.0,6.0,0.0,4.0,8.0,2.0
kindb.csv,6.0,0.0,0.0,0.0,55.0,3.0,1.0
pclasses.csv,3.0,56.0,63.0,1.0,2.0,1.0,1.0
re2c.csv,1.0,0.0,1.0,5.0,2.0,2.0,0.0
thrust.csv,1.0,0.0,5.0,0.0,7.0,2.0,2.0
