,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,28.0,8.0,0.0,2.0,0.0,0.0,3.0
encog-java.csv,0.0,5.0,0.0,2.0,0.0,0.0,0.0
galaxium.csv,34.0,49.0,0.0,1.0,1.0,0.0,0.0
h2database.csv,10.0,0.0,11.0,6.0,0.0,4.0,1.0
haphazard.csv,9.0,3.0,0.0,5.0,0.0,0.0,5.0
jaql.csv,11.0,22.0,0.0,0.0,0.0,1.0,9.0
raven-monitoring.csv,58.0,38.0,0.0,2.0,0.0,0.0,6.0
