,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,0.44,0.58,0.51,0.57,0.67,0.7,0.55
encog-java.csv,0.98,0.97,0.58,0.83,0.67,0.6,0.5
galaxium.csv,0.67,0.59,0.5,0.69,0.84,0.51,0.63
h2database.csv,0.98,0.98,0.93,0.97,0.9,0.91,0.92
haphazard.csv,0.96,0.95,0.92,0.97,0.83,0.9,0.96
jaql.csv,0.57,0.53,0.57,0.56,0.79,0.44,0.56
raven-monitoring.csv,0.53,0.69,0.66,0.75,0.65,0.44,0.56
