,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.41,0.45,0.67,0.38,0.34,0.28,0.47,0.49,0.38
jicarilla.csv,0.92,0.0,0.79,0.0,0.0,0.0,0.75,0.5,0.91
optalgtoolkit.csv,0.63,0.5,0.66,0.43,0.52,0.52,0.45,0.34,0.5
oscarmcmaster.csv,0.48,0.54,0.7,0.47,0.46,0.59,0.79,0.63,0.51
ossim.csv,0.84,0.72,0.57,0.59,0.67,0.45,0.48,0.31,0.51
projectts.csv,0.49,0.64,0.5,0.5,0.37,0.31,0.59,0.5,0.39
sabbu.csv,0.45,0.5,0.93,0.44,0.5,0.9,0.52,0.89,0.49
vxl.csv,0.48,0.65,0.77,0.62,0.54,0.88,0.71,0.62,0.54
zact.csv,0.65,0.94,0.92,0.73,0.77,0.0,0.6,0.65,0.82
