,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.59,0.83,0.41,0.84,1.0,1.0,0.48,0.33,0.82
jicarilla.csv,0.13,0.0,0.24,0.0,0.0,0.03,0.04,0.5,0.29
optalgtoolkit.csv,0.43,0.41,0.68,0.52,0.51,0.29,0.63,0.89,0.53
oscarmcmaster.csv,0.46,0.54,0.27,0.55,0.6,0.39,0.26,0.33,0.35
ossim.csv,0.33,0.2,0.32,0.29,0.03,0.32,0.74,0.89,0.47
projectts.csv,0.22,0.4,0.27,0.52,0.77,0.84,0.37,0.06,0.47
sabbu.csv,0.22,0.58,0.24,0.52,0.59,0.26,0.41,0.11,0.69
vxl.csv,0.46,0.33,0.41,0.36,0.5,0.19,0.26,0.28,0.56
zact.csv,0.67,0.11,0.27,0.36,0.29,0.0,0.63,0.5,0.39
