,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.16,0.52,1.0,0.72,0.46,0.48,0.62
amateur-scrolls.csv,0.21,0.8,0.36,1.0,1.0,1.0,1.0
arcallians.csv,0.21,0.96,0.42,0.74,0.33,0.54,0.64
gebr.csv,0.14,0.54,0.3,0.99,0.34,0.54,0.58
jfreereport.csv,0.99,0.45,0.19,0.61,0.21,0.28,0.42
kml.csv,0.18,0.69,0.39,0.94,0.38,1.0,0.62
multitude.csv,0.18,0.77,0.39,0.89,0.34,0.62,0.98
