,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.23,0.69,0.99,0.84,0.5,0.65,0.41
amateur-scrolls.csv,0.26,0.41,0.26,0.23,0.97,0.4,0.22
arcallians.csv,0.33,0.97,0.53,0.62,0.4,0.43,0.58
gebr.csv,0.25,0.65,0.44,0.94,0.49,0.67,0.7
jfreereport.csv,0.93,0.44,0.26,0.61,0.27,0.33,0.45
kml.csv,0.28,0.55,0.47,0.63,0.48,1.0,0.57
multitude.csv,0.28,0.62,0.49,0.65,0.45,0.66,0.98
