,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.44,0.0,0.98,0.0,0.58,0.0,0.35
amateur-scrolls.csv,0.37,0.31,0.24,0.16,0.96,0.29,0.15
arcallians.csv,0.74,0.97,0.7,0.53,0.51,0.4,0.55
gebr.csv,0.33,0.51,0.56,0.91,0.58,0.65,0.64
jfreereport.csv,0.9,0.43,0.39,0.0,0.38,0.22,0.42
kml.csv,0.63,0.49,0.61,0.52,0.62,1.0,0.54
multitude.csv,0.63,0.56,0.64,0.55,0.6,0.67,0.97
