,recall,precision,pf,wins
awemud.csv,0.505,0.55,0.39,9
bullet.csv,0.665,0.55,0.545,7
customwars.csv,0.32,0.54,0.22,10
dvd-create.csv,0.72,0.475,0.64,2
gbif-indexingtoolkit.csv,0.175,0.55,0.12,11
go.csv,0.725,0.48,0.62,3
growl-for-windows.csv,0.605,0.575,0.495,8
gss.csv,0.84,0.47,0.765,1
kwave.csv,0.505,0.56,0.49,5
libarchive.csv,0.59,0.61,0.305,14
linux-ntfs.csv,0.46499999999999997,0.595,0.28,13
lsb.csv,0.79,0.595,0.675,6
mpgravity.csv,0.435,0.595,0.28500000000000003,12
qcad2.csv,0.455,0.66,0.18,15
qtwin.csv,0.0,0.0,0.0,0
xinity.csv,0.56,0.515,0.515,4
