,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.83,0.95,0.97,0.93,0.69,0.86,0.93,0.0,0.62
galaxium.csv,0.08,0.3,0.07,0.15,0.0,0.14,0.25,0.88,0.09
jython.csv,0.83,0.4,0.0,0.94,0.71,0.86,0.79,1.0,0.95
ninject.csv,0.17,0.0,0.91,0.09,0.21,0.14,0.18,0.12,0.0
ondex.csv,0.08,0.1,0.06,0.0,0.02,0.14,0.0,0.12,0.04
opentibia.csv,0.0,1.0,1.0,0.78,0.54,0.79,0.53,1.0,0.65
power-architect.csv,1.0,0.45,1.0,0.61,0.92,0.0,0.76,1.0,0.62
unbvision.csv,0.42,0.35,0.11,0.01,0.33,0.07,0.17,0.12,0.11
x-ray-mule.csv,0.25,0.05,0.03,0.89,0.54,0.43,0.58,0.12,0.51
