,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.93,0.76,0.22,0.41,0.5,0.88,0.3,1.0,0.19
galaxium.csv,0.3,0.15,0.6,0.49,1.0,0.44,0.26,0.73,0.18
jython.csv,0.82,0.85,0.98,0.39,0.42,0.81,0.28,0.82,0.16
ninject.csv,0.13,0.0,0.12,0.38,0.39,0.4,0.2,0.97,0.89
ondex.csv,0.13,0.06,0.49,0.0,0.05,0.19,0.97,0.95,0.0
opentibia.csv,1.0,0.75,0.21,0.39,0.52,0.76,0.25,0.81,0.22
power-architect.csv,0.74,0.63,0.23,0.29,0.45,1.0,0.29,0.64,0.14
unbvision.csv,0.64,0.28,0.58,0.98,0.38,0.25,0.29,0.64,0.31
x-ray-mule.csv,0.52,0.97,0.2,0.29,0.31,0.54,0.27,0.62,0.06
