,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.83,0.95,0.98,0.93,0.69,0.86,0.93,0.0,0.65
galaxium.csv,0.82,0.95,0.37,0.55,0.0,0.72,0.71,0.94,0.81
jython.csv,0.86,0.41,0.05,0.95,0.76,0.87,0.82,1.02,0.95
ninject.csv,0.94,1.0,1.06,0.71,0.66,0.75,0.81,0.13,0.2
ondex.csv,0.93,0.97,0.55,1.0,0.97,0.9,0.06,0.15,1.0
opentibia.csv,0.0,1.0,1.0,0.81,0.57,0.83,0.72,1.02,0.65
power-architect.csv,1.05,0.6,1.0,0.81,0.92,0.0,0.78,1.1,0.74
unbvision.csv,0.66,0.87,0.3,0.01,0.66,0.85,0.72,0.53,0.61
x-ray-mule.csv,0.69,0.06,0.86,0.98,0.79,0.73,0.7,0.55,0.95
