,recall,precision,pf,wins
carabiner.csv,0.815,0.54,0.62,12
checker-framework.csv,0.585,0.5549999999999999,0.49,13
customsagetv.csv,0.46499999999999997,0.525,0.255,18
elvishrayrenderer.csv,0.54,0.59,0.415,17
guineu.csv,0.675,0.53,0.6950000000000001,6
inkscape.csv,0.71,0.485,0.745,3
mesa3d.csv,0.45,0.495,0.435,10
nsis.csv,0.68,0.42000000000000004,0.6950000000000001,1
octave.csv,0.445,0.4,0.405,7
oorexx.csv,0.45,0.525,0.365,14
owfs.csv,0.825,0.48,0.72,5
owlib.csv,0.62,0.55,0.46,16
prelude.csv,0.93,0.485,0.86,2
robocode.csv,0.62,0.525,0.43,15
tencompetence.csv,0.255,0.365,0.31,4
trinitycore.csv,0.365,0.38,0.315,9
uwom-server.csv,0.39,0.365,0.32,8
xfce.csv,0.645,0.52,0.55,11
zengine.csv,0.91,0.48,0.935,0
zildo.csv,0.61,0.625,0.36,19
