,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.86,0.63,0.54,0.32,0.37,0.46,0.92
encog-java.csv,0.24,0.06,0.04,0.03,0.08,0.27,0.0
h2database.csv,0.26,0.25,0.08,0.29,0.04,0.31,0.08
haphazard.csv,0.13,0.12,0.6,0.68,0.54,0.21,0.46
jaql.csv,0.62,0.46,0.25,0.21,0.22,0.37,0.15
raven-monitoring.csv,0.49,0.57,0.27,0.31,0.28,0.4,0.38
v8.csv,0.25,0.29,0.88,0.77,0.94,0.56,0.15
