,owfs.csv,utgb.csv,chipster.csv,sidekar.csv,jgnash.csv,jsr308-langtools.csv,continuum-ide.csv,azureus.csv,ctrlr.csv,jppf-project.csv,stemkit.csv,galaxium.csv,ingex.csv,itext.csv,octet.csv,lite.csv,bzbyte.csv,carabiner.csv,tigermud.csv,ta3d.csv
azureus.csv,0.45,0.71,0.71,0.8,0.67,0.47,0.47,0.68,0.75,0.71,0.8,0.78,0.89,0.55,0.71,0.88,0.59,0.84,0.58,0.46
bzbyte.csv,0.42,0.34,0.38,0.44,0.45,0.44,0.33,0.45,0.45,0.37,0.36,0.37,0.38,0.45,0.44,0.38,0.4,0.42,0.46,0.41
carabiner.csv,0.4,0.53,0.53,0.49,0.52,0.61,0.4,0.64,0.89,0.39,0.8,0.48,0.48,0.41,0.52,0.43,0.62,0.61,0.42,0.56
chipster.csv,0.39,0.43,0.57,0.54,0.59,0.52,0.37,0.47,0.93,0.49,0.85,0.45,0.73,0.53,0.75,0.88,0.7,0.82,0.5,0.47
continuum-ide.csv,0.0,0.67,0.9,0.88,0.89,0.83,0.62,0.92,0.0,0.94,0.0,0.93,0.0,0.83,0.75,0.83,0.88,0.88,0.0,0.0
ctrlr.csv,0.67,0.67,0.89,0.67,0.0,0.0,0.5,0.83,0.91,0.5,0.0,0.83,0.92,0.0,0.0,0.88,0.75,0.5,0.0,0.8
galaxium.csv,0.6,0.59,0.48,0.56,0.67,0.5,0.39,0.63,0.0,0.78,0.67,0.65,0.67,0.56,0.89,0.54,0.49,0.71,0.81,0.75
ingex.csv,0.52,0.9,0.93,0.66,0.7,0.79,0.9,0.83,0.66,0.79,0.94,0.59,0.55,0.89,0.89,0.71,0.93,0.91,0.92,0.78
itext.csv,0.42,0.64,0.49,0.55,0.65,0.5,0.5,0.57,0.92,0.44,0.8,0.67,0.74,0.44,0.88,0.59,0.9,0.83,0.67,0.75
jgnash.csv,0.75,0.88,0.94,0.91,0.95,0.5,0.69,0.97,0.86,0.83,0.8,0.93,0.71,0.89,0.75,0.43,0.85,0.75,0.75,0.75
jppf-project.csv,0.47,0.38,0.39,0.47,0.44,0.45,0.32,0.39,0.45,0.35,0.36,0.36,0.34,0.42,0.45,0.44,0.44,0.41,0.43,0.41
jsr308-langtools.csv,0.36,0.35,0.55,0.5,0.39,0.37,0.36,0.42,0.61,0.72,0.5,0.47,0.35,0.38,0.83,0.34,0.61,0.6,0.47,0.31
lite.csv,0.48,0.0,0.83,0.83,0.83,0.67,0.64,0.83,0.0,0.8,0.0,0.95,0.89,0.83,0.8,0.67,0.88,0.0,0.86,0.67
octet.csv,0.68,0.59,0.49,0.65,0.58,0.47,0.28,0.4,0.45,0.4,0.83,0.57,0.94,0.4,0.83,0.38,0.73,0.54,0.64,0.82
owfs.csv,0.91,0.59,0.88,0.52,0.57,0.42,0.53,0.57,0.8,0.88,0.86,0.71,0.63,0.5,0.8,0.88,0.85,0.75,0.6,0.64
sidekar.csv,0.5,0.34,0.4,0.5,0.41,0.35,0.33,0.39,0.87,0.44,0.93,0.39,0.42,0.49,0.52,0.39,0.61,0.43,0.47,0.45
stemkit.csv,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75,0.67,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8
ta3d.csv,0.47,0.44,0.4,0.53,0.45,0.56,0.31,0.48,0.57,0.33,0.37,0.4,0.43,0.55,0.55,0.43,0.36,0.44,0.52,0.43
tigermud.csv,0.91,0.52,0.53,0.83,0.96,0.88,0.35,0.67,0.82,0.41,0.88,0.46,0.92,0.6,0.55,0.41,0.44,0.46,0.55,0.67
utgb.csv,0.6,0.53,0.6,0.76,0.74,0.6,0.56,0.94,0.8,0.89,0.9,0.92,0.37,0.86,0.82,0.52,0.8,0.75,0.57,0.47
