,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.72,1.0,0.0,0.94,1.0,1.0,0.38,0.8,0.81
jicarilla.csv,0.03,0.0,0.88,0.0,0.0,0.0,0.03,0.48,0.11
optalgtoolkit.csv,0.55,0.62,0.79,0.75,0.14,0.74,0.54,0.98,0.4
oscarmcmaster.csv,0.67,0.51,0.03,0.75,0.71,0.26,0.16,0.16,0.6
ossim.csv,0.22,0.22,0.21,0.81,0.0,0.32,0.51,0.75,0.3
projectts.csv,0.55,0.43,0.06,0.75,0.86,0.68,0.62,0.02,0.51
sabbu.csv,0.74,0.57,0.06,0.62,0.86,0.11,0.46,0.09,0.64
vxl.csv,0.52,0.41,0.12,0.56,0.43,0.58,0.27,0.39,0.66
zact.csv,0.52,0.03,0.52,0.38,0.71,0.0,0.68,0.14,0.21
