,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.56,0.89,0.49,0.94,1.0,1.0,0.41,0.39,0.82
jicarilla.csv,0.06,0.0,0.24,0.0,0.0,0.03,0.04,0.44,0.2
optalgtoolkit.csv,0.44,0.46,0.86,0.56,0.26,0.23,0.63,1.0,0.48
oscarmcmaster.csv,0.43,0.51,0.24,0.62,0.72,0.19,0.11,0.17,0.33
ossim.csv,0.33,0.2,0.32,0.26,0.02,0.32,0.59,0.89,0.51
projectts.csv,0.22,0.4,0.24,0.52,0.77,0.84,0.41,0.06,0.46
sabbu.csv,0.26,0.49,0.14,0.43,0.5,0.0,0.44,0.17,0.68
vxl.csv,0.35,0.32,0.35,0.28,0.58,0.74,0.15,0.22,0.35
zact.csv,0.63,0.11,0.24,0.27,0.25,0.0,0.63,0.33,0.33
