,recall,precision,pf,pci_20,ifa,wins
bdbbasic.csv,0.195,0.69,0.08499999999999999,0.5449999999999999,1.5,5
critterding.csv,0.755,0.505,0.575,0.475,2.5,1
enlightenment.csv,1.0,0.535,0.98,0.415,2.5,0
exordium.csv,0.335,0.7949999999999999,0.105,0.655,0.0,8
google-caja.csv,0.725,0.51,0.45,0.35,1.0,3
itext.csv,0.735,0.52,0.44000000000000006,0.355,1.0,4
lockss.csv,0.395,0.74,0.09,0.83,0.5,9
modplug.csv,0.84,0.45499999999999996,0.675,0.425,1.5,2
reactos-mirror.csv,0.73,0.625,0.415,0.44,0.5,7
yafdotnet.csv,0.5549999999999999,0.645,0.29000000000000004,0.41500000000000004,1.0,6
