,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.96,1.0,1.0,0.0,1.0,1.0,1.0
jahshaka.csv,0.78,0.09,0.76,1.13,0.7,0.93,0.84
jatlas.csv,0.99,1.0,1.0,0.98,0.0,1.0,0.98
jedit.csv,0.03,0.67,0.66,0.41,0.57,0.52,0.61
open-media-library.csv,0.7,0.55,0.02,0.86,0.64,0.83,0.63
panda3d.csv,0.91,0.87,0.78,0.96,0.98,0.6,0.03
wheat.csv,0.79,0.58,0.94,0.63,0.67,0.0,0.75
