,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.33,0.42,0.33,0.35,0.39,0.35,0.45
jahshaka.csv,0.39,0.9,0.73,0.55,0.88,0.67,0.89
jatlas.csv,0.88,0.0,0.0,0.5,0.8,0.0,0.5
jedit.csv,0.47,0.47,0.34,0.39,0.43,0.43,0.46
open-media-library.csv,0.5,0.88,0.51,0.52,0.73,0.88,0.46
panda3d.csv,0.78,0.94,0.88,0.75,0.69,0.71,0.78
wheat.csv,0.92,0.71,0.68,0.56,0.7,0.5,0.93
