,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.17,0.0,0.0,1.0,0.0,0.0,0.0
jahshaka.csv,0.56,0.93,0.34,0.0,0.43,0.09,0.2
jatlas.csv,0.02,0.0,0.0,0.02,1.0,0.0,0.02
jedit.csv,0.98,0.54,0.58,0.64,0.6,0.59,0.57
open-media-library.csv,0.49,0.5,1.0,0.43,0.44,0.21,0.48
panda3d.csv,0.26,0.21,0.32,0.05,0.22,0.55,0.98
wheat.csv,0.27,0.56,0.23,0.42,0.44,1.0,0.33
