,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.05,0.9,0.09,0.0,0.1,0.02,0.1
flylegacy.csv,0.67,0.65,0.09,0.57,0.73,0.48,0.75
jguard.csv,0.49,0.6,0.73,0.58,0.56,0.02,0.48
mob-sen-plat.csv,0.65,0.0,0.77,0.51,0.56,0.5,0.33
raygina.csv,0.02,0.15,0.5,0.41,0.24,0.23,0.39
upp-mirror.csv,0.16,0.1,0.41,0.23,0.0,0.21,0.3
wishmaster.csv,0.12,0.15,0.05,0.13,0.12,0.32,0.0
