,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.33,0.58,0.91,0.98,0.69,0.0,0.0
flylegacy.csv,0.4,0.66,0.97,0.19,0.66,0.34,0.18
jguard.csv,0.45,0.6,0.74,0.17,0.67,0.97,0.22
mob-sen-plat.csv,0.36,1.0,0.69,0.1,0.5,0.33,0.29
raygina.csv,0.96,0.5,0.74,0.21,0.72,0.19,0.2
upp-mirror.csv,0.56,0.33,0.78,0.26,1.0,0.25,0.18
wishmaster.csv,0.29,0.67,0.9,0.09,0.5,0.33,1.0
