,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,2.0,6.0,1.0,0.0,1.0,85.0,74.0
flylegacy.csv,9.0,3.0,0.0,0.0,1.0,2.0,10.0
jguard.csv,1.0,3.0,2.0,1.0,1.0,0.0,5.0
mob-sen-plat.csv,2.0,0.0,1.0,4.0,1.0,3.0,1.0
raygina.csv,0.0,0.0,2.0,7.0,2.0,5.0,2.0
upp-mirror.csv,2.0,0.0,0.0,2.0,0.0,5.0,8.0
wishmaster.csv,4.0,3.0,1.0,20.0,0.0,2.0,0.0
