,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.25,0.18,0.4,0.12,0.32
aime.csv,0.21,0.6,0.08,0.13,0.0,0.3
badtrinitycore.csv,0.12,0.4,0.02,0.0,0.04,0.53
electric-core.csv,0.5,0.65,0.0,0.67,0.75,0.61
geochat.csv,0.33,0.2,0.24,0.2,0.54,0.0
olsrd.csv,0.62,0.0,0.56,0.57,0.72,0.48
