,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.38,0.43,0.44,0.45
emftriple.csv,0.91,0.96,0.9,0.98
fluent-nhibernate.csv,0.4,0.47,0.6,0.74
gpsmid.csv,0.36,0.46,0.49,0.43
