,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.7,0.0,0.21,0.54
emftriple.csv,0.45,0.42,0.02,0.36
fluent-nhibernate.csv,0.72,0.0,0.33,0.57
gpsmid.csv,0.87,0.07,0.23,0.39
