,umber.csv,openwbem.csv,wpdev.csv,orc.csv,vienna-add-in.csv,ivataopenportal.csv,plato.csv,onotoa.csv,yarp0.csv,rodin-b-sharp.csv,lcfizvtop.csv,elynx.csv,tycho.csv,xcmetadataservicestoolkit.csv,lite.csv,fityk.csv,codesmith.csv,ta3d.csv,jfreechart.csv,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv,nh3d.csv,jvcl.csv,opentibia.csv,jmri.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,magicwars.csv,bochs.csv,haphazard.csv,ipfire-wall.csv,m-a-d-n-e-s-s.csv,all-plasm.csv,galaxium.csv,smartgwt.csv,tweetsharp.csv,gisgraphy.csv,xharbour.csv,jgameai.csv,megasquirtavr.csv,emisview.csv,bullet.csv,mptvseries.csv,tktoolkit.csv,bulmages.csv,cubefs.csv,java-gnome.csv,bwapi.csv,mp-rechnungs-und-kundenverwaltung.csv,bionote.csv,adobe-source.csv,somap.csv,duplicati.csv,buddata-ebxml-registry.csv,oorexx.csv,nova.csv,crisscross.csv,mb-unit.csv,libopenmetaverse.csv,betoffice.csv,ldview.csv,mvdsv.csv,jitterbit.csv,tolven.csv,gwanted.csv,codepurge.csv,olex2.csv,elvishrayrenderer.csv,avifile.csv,owfs.csv,rectracker.csv,zealos.csv,delphilhlplib.csv,opengs.csv,fluidium.csv,amygdala.csv,mumble.csv,jparsec.csv,loki-lib.csv,gnome-jabber.csv,ipfilter.csv,rockbox.csv,prelude.csv,trackit.csv,scite-ru.csv,gbif-indexingtoolkit.csv,co-ode-owl-plugins.csv,bl-toolkit.csv,gnukeda.csv,qlc.csv,yaprm.csv,aztec.csv,pamguard.csv,motu.csv,qdvdauthor.csv,oscarmcmaster.csv,tencompetence.csv,arm-webradio.csv,mpqc.csv,iaml.csv,jrdf.csv,tigermud.csv,mecat.csv,ambulant.csv
kaffeine.csv,0.4,0.48,0.99,0.12,0.59,0.55,0.8,0.79,0.29,0.35,0.23,0.0,0.67,0.79,0.34,0.69,0.5,0.74,0.02,0.42,0.76,0.79,0.61,0.55,0.23,0.6,0.26,0.37,0.0,0.1,0.92,0.55,0.98,0.1,0.33,0.34,0.52,0.2,0.34,0.32,0.32,0.49,0.34,0.71,0.32,0.89,0.38,0.32,0.33,0.78,0.4,0.13,0.23,0.65,0.84,0.7,0.39,0.16,0.18,0.98,1.0,0.94,0.64,0.45,0.19,0.86,0.59,0.44,0.4,0.09,0.41,0.32,0.2,0.21,0.46,0.67,0.07,0.16,0.69,0.42,0.87,0.38,0.42,0.56,0.32,0.43,0.64,1.0,0.79,0.4,0.92,0.62,0.33,0.16,0.1,0.69,0.54,0.16,0.49,0.1,0.64,0.31,0.7,0.24,0.53,0.47,0.11,0.46,0.23,0.64,0.04,0.39
