,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.63,1.0,0.52,0.54,0.35,0.2,0.23,0.37,0.65
e-bio-flow.csv,0.29,0.09,0.39,0.54,0.27,0.13,1.0,0.23,0.0
jmoney.csv,0.96,0.38,0.46,0.59,0.77,0.32,0.44,0.37,0.29
jmonkeyengine.csv,0.12,0.18,0.12,0.21,0.18,0.91,0.27,0.04,0.29
jsidplay2.csv,0.53,0.29,1.0,0.59,0.5,0.4,0.5,0.55,0.51
matrex.csv,0.75,0.23,0.46,0.27,0.42,0.13,0.31,0.98,0.29
piccolo2d.csv,0.29,0.0,0.06,0.11,0.88,0.13,0.42,0.06,0.0
reaper3d.csv,0.18,0.0,0.31,0.72,0.1,0.2,0.16,0.41,1.0
sblim.csv,0.06,0.0,0.06,0.96,0.1,0.0,0.04,0.01,0.0
