,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.2,0.0,0.5,0.2,0.28,0.14,0.29,0.13,0.2
e-bio-flow.csv,0.12,0.29,0.15,0.24,0.26,0.18,0.0,0.09,0.11
jmoney.csv,0.0,0.14,0.1,0.2,0.21,0.2,0.27,0.15,0.15
jmonkeyengine.csv,0.12,0.06,0.1,0.19,0.01,0.0,0.23,0.09,0.2
jsidplay2.csv,0.32,0.49,0.0,0.67,0.72,0.7,0.52,0.28,0.42
matrex.csv,0.39,0.1,0.3,0.14,0.21,0.1,0.31,0.0,0.18
piccolo2d.csv,0.15,0.0,0.0,0.1,0.0,0.06,0.12,0.01,0.01
reaper3d.csv,0.22,0.0,0.6,0.32,0.18,0.06,0.12,0.56,0.0
sblim.csv,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0
