,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.37,0.09,0.13
chrysalis.csv,0.54,0.59,0.58,0.57,0.63,0.57,0.86,0.6
jahshaka.csv,0.56,0.81,0.39,0.38,0.6,0.42,0.73,0.57
jatlas.csv,0.57,0.6,0.5,0.59,0.97,0.65,0.49,0.5
jedit.csv,0.77,0.63,0.56,0.0,0.52,0.65,0.65,0.13
open-media-library.csv,0.54,0.5,0.72,0.55,0.77,0.63,0.0,0.6
snakeyaml.csv,0.51,0.66,0.47,0.56,0.63,0.63,0.05,0.46
xamj.csv,0.67,0.52,0.29,0.6,0.24,0.63,0.48,0.66
