,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,3.0,1.0,6.0,2.0,8.0
aime.csv,7.0,0.0,69.0,405.0,1.0,2.0
badtrinitycore.csv,49.0,1.0,3.0,0.0,13.0,1.0
electric-core.csv,5.0,4.0,18.0,16.0,16.0,5.0
geochat.csv,8.0,0.0,2.0,67.0,2.0,0.0
olsrd.csv,6.0,0.0,1.0,1.0,0.0,6.0
