,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.29,0.35,0.23,0.25,0.28,0.09
aime.csv,0.62,0.45,0.2,0.0,0.24,0.02
badtrinitycore.csv,0.0,0.05,0.26,0.19,0.69,0.16
electric-core.csv,0.79,0.55,0.24,0.36,0.72,0.49
geochat.csv,0.71,0.95,0.83,0.33,0.15,0.27
olsrd.csv,0.79,0.2,0.32,0.32,0.46,0.36
