,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.39,0.86,0.52,0.27,0.47,0.67,0.33
libtorrent.csv,0.92,0.45,0.96,0.73,0.96,0.7,0.93
mcmc-jags.csv,0.48,0.59,0.85,0.93,0.82,0.73,0.67
nebuladevice.csv,0.64,0.14,0.0,0.6,0.01,0.39,0.8
olap-navigator.csv,0.84,0.36,0.89,0.53,0.65,0.38,0.67
pidgin.csv,0.43,0.59,0.67,0.2,0.75,0.46,0.4
sepgsql.csv,0.62,0.59,0.81,0.33,0.75,0.4,0.07
