,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.58,0.53,0.51,0.78,0.65,0.94,0.45,0.48,0.52
gdis.csv,0.59,0.42,0.74,0.83,0.44,0.57,0.55,0.55,0.36
kml.csv,0.56,0.35,0.42,0.73,0.42,0.45,0.39,0.4,0.4
ppcboot.csv,0.53,0.39,0.46,0.87,0.49,0.61,0.5,0.47,0.45
repositorium.csv,0.75,0.88,0.99,0.95,0.8,0.59,0.96,0.61,0.79
rsyslog.csv,0.44,0.4,0.48,0.51,0.76,0.39,0.58,0.83,0.3
ultimairis.csv,0.52,0.35,0.45,0.57,0.36,0.83,0.72,0.4,0.36
wow-qrsk.csv,0.5,0.56,0.6,0.97,0.75,0.0,0.75,0.67,0.5
xbg.csv,0.5,0.8,0.86,0.99,0.94,0.0,0.96,0.7,0.0
