,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.65,0.68,0.76,0.51,0.42,0.36,0.72,0.75,0.46
gdis.csv,0.73,0.85,0.64,0.42,0.83,0.73,0.49,0.62,0.88
kml.csv,0.65,1.0,0.99,0.5,0.75,0.64,1.0,1.0,0.63
ppcboot.csv,0.92,1.0,0.94,0.58,0.86,0.64,0.94,0.88,0.68
repositorium.csv,0.08,0.02,0.01,0.1,0.22,0.91,0.04,0.12,0.28
rsyslog.csv,0.81,0.85,0.76,0.54,0.39,1.0,0.43,0.38,0.65
ultimairis.csv,0.92,1.0,0.81,0.94,1.0,0.27,0.57,1.0,1.0
wow-qrsk.csv,0.08,0.48,0.86,0.36,0.11,0.0,0.02,0.12,0.02
xbg.csv,0.08,0.02,0.01,0.54,0.14,0.09,0.28,0.75,0.0
