,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.68,0.53,0.49,0.59,0.51,0.29,0.46,0.31,0.62
gdis.csv,0.57,0.45,0.54,0.52,0.68,0.23,0.35,0.24,0.91
kml.csv,0.67,0.44,0.36,0.58,0.75,0.16,0.49,0.23,0.74
ppcboot.csv,0.7,0.51,0.39,0.63,0.73,0.19,0.56,0.29,0.77
repositorium.csv,0.13,0.04,0.01,0.16,0.24,0.38,0.06,0.05,0.42
rsyslog.csv,0.79,0.44,0.45,0.53,0.49,0.24,0.43,0.3,0.76
ultimairis.csv,0.69,0.44,0.38,0.69,0.65,0.35,0.58,0.23,0.9
wow-qrsk.csv,0.14,0.42,0.57,0.49,0.2,0.0,0.04,0.18,0.03
xbg.csv,0.14,0.04,0.02,0.58,0.19,0.17,0.35,0.43,0.0
