,0,1,2,3,4,5,6,7,8
doomlegacy.csv,0.315,0.56,0.685,0.315,0.56,0.815,0.315,0.56,0.62
bzbyte.csv,0.17,0.185,0.8,0.085,0.185,0.815,0.67,0.185,0.815
fmri-dmt.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v8.csv,0.27,0.0,0.9,0.0,0.0,0.9,0.76,0.0,0.9
servicestack.csv,0.0,0.25,0.25,0.5,0.25,0.25,0.0,0.25,0.5
carabiner.csv,0.0,0.0,0.5,0.5,0.0,0.25,0.585,0.0,0.5
gephex.csv,0.215,0.14,0.665,0.0,0.14,0.595,0.5,0.14,0.665
mediaportal.csv,0.0,0.25,0.25,0.0,0.25,0.29000000000000004,0.58,0.25,0.33
gnome-jabber.csv,0.315,0.165,0.78,0.315,0.165,0.78,0.11,0.165,0.78
fityk.csv,0.225,0.0,0.75,0.0,0.0,0.75,0.6,0.0,0.75
mecat.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ngl.csv,0.375,0.155,0.7,0.05,0.155,0.7,0.55,0.155,0.725
codepurge.csv,0.67,0.165,0.33,0.67,0.165,0.33,0.25,0.165,0.33
jcl.csv,0.0,0.25,0.0,1.0,0.25,0.0,0.75,0.25,0.0
bigdata.csv,0.54,0.13,0.76,0.225,0.13,0.81,0.47,0.13,0.74
salasaga.csv,0.5,0.0,0.33,0.67,0.0,0.33,0.67,0.0,0.33
ondex.csv,0.875,0.835,0.29000000000000004,0.0,0.835,0.33,0.33,0.835,0.29000000000000004
jas.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
qdvdauthor.csv,0.0,0.0,0.625,0.5,0.0,0.75,0.5,0.0,0.625
gmerlin.csv,0.33,0.165,0.33,0.33,0.165,0.33,0.33,0.165,0.165
wsmt.csv,0.33,0.165,1.0,0.0,0.165,1.0,0.0,0.165,1.0
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jstock.csv,0.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,0.5
poormans.csv,0.835,0.0,0.33,0.835,0.0,0.5,0.71,0.0,0.41500000000000004
kolmafia.csv,1.0,0.325,0.6,0.25,0.325,0.6,0.6,0.325,0.6
synergyspace.csv,0.165,0.0,0.165,0.33,0.0,0.33,0.33,0.0,0.33
nebuladevice.csv,0.25,0.5,0.5,0.0,0.5,0.25,0.0,0.5,0.25
findbugs.csv,0.33,0.0,0.585,0.33,0.0,0.585,0.67,0.0,0.585
qmmp.csv,0.33,0.15500000000000003,0.77,0.33,0.15500000000000003,0.77,0.38,0.15500000000000003,0.77
wxstudio.csv,0.25,0.29000000000000004,0.585,0.0,0.29000000000000004,0.585,0.41500000000000004,0.29000000000000004,0.75
