,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.29,0.1,0.26,0.26,0.41
aime.csv,0.62,0.6,0.33,0.0,0.28
badtrinitycore.csv,0.0,0.05,0.25,0.18,0.57
electric-core.csv,0.67,0.45,0.25,0.37,0.68
olsrd.csv,0.75,0.15,0.34,0.36,0.46
