,recall,precision,pf,wins
ambulant.csv,0.62,0.4,0.63,5
apertium.csv,0.36,0.53,0.29,14
beast-mcmc.csv,0.69,0.45,0.58,9
cuberok.csv,0.46,0.38,0.44,7
icescrum.csv,0.52,0.47,0.29,16
ingex.csv,0.47,0.5,0.41,11
jbasic.csv,0.79,0.39,0.68,6
jgnash.csv,0.56,0.4,0.42,10
jrefactory.csv,0.64,0.37,0.7,2
jsecurity.csv,0.27,0.5,0.18,15
libopenmetaverse.csv,0.98,0.38,0.93,1
mobicents.csv,0.75,0.39,0.73,4
opendvr.csv,0.59,0.46,0.39,13
openefm.csv,0.38,0.48,0.31,12
power-architect.csv,0.92,0.38,0.84,3
sidekar.csv,0.0,0.0,0.0,0
yarp0.csv,0.58,0.43,0.51,8
