,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.19,0.34,0.97,0.0,0.25,0.04,0.0
ifmo-game-1.csv,0.04,0.0,0.0,1.0,0.0,0.0,0.0
knowledge.csv,1.0,0.3,0.32,0.33,0.57,0.38,0.54
pentahoanalysistool.csv,0.44,0.97,0.05,0.17,0.0,0.23,0.13
projecteqemu.csv,0.57,0.38,0.02,0.47,0.0,0.37,0.93
sumatrapdf.csv,0.49,0.69,0.21,0.44,0.13,0.98,0.63
voms.csv,0.13,0.18,0.0,0.0,0.82,0.19,0.36
