,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.28,0.3,0.98,0.0,0.11,0.05,0.0
ifmo-game-1.csv,0.06,0.0,0.0,1.0,0.0,0.0,0.0
knowledge.csv,1.0,0.5,0.63,0.17,0.24,0.56,0.61
pentahoanalysistool.csv,0.56,0.98,0.08,0.08,0.0,0.31,0.19
projecteqemu.csv,0.69,0.41,0.04,0.23,0.0,0.49,0.94
sumatrapdf.csv,0.84,0.57,0.26,0.12,0.14,0.98,0.64
voms.csv,0.2,0.19,0.0,0.0,0.88,0.24,0.42
