,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.9,0.74,0.6,0.86,0.77,0.83,0.5
ifmo-game-1.csv,0.5,0.5,0.0,0.86,0.5,0.0,0.0
knowledge.csv,0.4,0.4,0.42,0.44,0.53,0.34,0.38
pentahoanalysistool.csv,0.54,0.62,0.75,0.84,0.5,0.88,0.86
projecteqemu.csv,0.44,0.82,0.5,0.74,0.0,0.9,0.59
sumatrapdf.csv,0.44,0.5,0.82,0.61,0.8,0.63,0.42
voms.csv,0.88,0.93,0.67,0.92,0.86,0.9,0.81
