,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.0,0.32,0.0,0.09,0.36,0.09,0.04
ifmo-game-1.csv,0.0,0.03,0.0,0.0,0.03,0.0,0.0
knowledge.csv,0.0,0.92,0.91,0.91,0.77,0.89,0.78
pentahoanalysistool.csv,0.0,0.0,0.04,0.23,0.03,0.04,0.07
projecteqemu.csv,0.2,0.14,0.02,0.21,0.02,0.0,0.02
sumatrapdf.csv,0.8,0.36,0.2,0.49,0.06,0.0,0.71
voms.csv,0.2,0.19,0.07,0.16,0.0,0.09,0.11
