,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.0,6.0,0.0,83.0,2.0,1.0,80.0
ifmo-game-1.csv,0.0,85.0,89.0,0.0,74.0,85.0,80.0
knowledge.csv,0.0,2.0,0.0,5.0,8.0,0.0,0.0
pentahoanalysistool.csv,0.0,0.0,1.0,14.0,74.0,0.0,1.0
projecteqemu.csv,0.0,2.0,1.0,3.0,74.0,0.0,0.0
sumatrapdf.csv,0.0,4.0,1.0,2.0,3.0,0.0,0.0
voms.csv,0.0,3.0,89.0,83.0,0.0,1.0,0.0
