,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,1.0,5.0,5.0,3.0,92.0
chipster.csv,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,7.0,0.0,103.0
delphilhlplib.csv,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,3.0,5.0,7.0,1.0,103.0
emite.csv,2.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,9.0,12.0,0.0,0.0,4.0,3.0,2.0,49.0
hydrate.csv,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0
ivataopenportal.csv,0.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,3.0,16.0,0.0,1.0,4.0,11.0,2.0,103.0
jppf-project.csv,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,6.0,3.0,92.0
kolmafia.csv,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,65.0
l2j.csv,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,4.0,3.0,62.0
mb-unit.csv,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,7.0,1.0,1.0,2.0,7.0,0.0,75.0
opde.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,5.0,13.0,0.0,53.0
pamguard.csv,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,5.0,7.0,0.0,3.0,2.0,24.0,3.0,103.0
quark.csv,0.0,0.0,3.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,103.0
stajistics.csv,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,1.0,103.0
tigermud.csv,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,4.0,60.0
