,recall,precision,pf,wins
agilitybook.csv,0.51,0.405,0.6000000000000001,1
chipster.csv,0.375,0.45499999999999996,0.24,7
gogoego.csv,0.42000000000000004,0.575,0.16,11
konversation.csv,0.28,0.33999999999999997,0.245,2
linuxsh.csv,0.5,0.43,0.37,5
moviesandbox.csv,0.4,0.385,0.185,6
openmeetings.csv,0.485,0.45999999999999996,0.235,10
psycle.csv,0.915,0.37,0.73,3
robocode.csv,0.655,0.435,0.4,8
wxcrp.csv,0.46499999999999997,0.425,0.185,9
xharbour.csv,0.955,0.34,0.89,0
zscreen.csv,0.8300000000000001,0.37,0.635,4
