,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
enzo.csv,1.0,0.0,8.0,0.0,0.0,5.0,1.0,181.0,0.0,0.0,0.0,61.0,3.0,5.0,15.0,20.0,1.0
hydrogen.csv,0.0,0.0,0.0,0.0,0.0,0.0,2.0,181.0,0.0,2.0,1.0,184.0,0.0,0.0,2.0,5.0,0.0
keyczar.csv,1.0,0.0,8.0,0.0,1.0,5.0,1.0,33.0,0.0,0.0,0.0,61.0,0.0,6.0,15.0,21.0,1.0
lphant.csv,1.0,0.0,7.0,0.0,1.0,7.0,1.0,33.0,0.0,1.0,1.0,184.0,62.0,6.0,15.0,21.0,106.0
lsb.csv,0.0,1.0,5.0,0.0,1.0,4.0,1.0,181.0,0.0,0.0,0.0,61.0,3.0,1.0,6.0,16.0,1.0
maya-work-in-progress.csv,1.0,0.0,6.0,0.0,1.0,10.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,21.0,0.0
mcore3d.csv,4.0,0.0,4.0,0.0,0.0,5.0,1.0,181.0,0.0,0.0,0.0,23.0,3.0,1.0,9.0,11.0,1.0
mscore.csv,1.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,2.0,0.0,5.0,14.0,1.0,4.0,1.0,10.0,0.0
natpad.csv,1.0,0.0,6.0,1.0,1.0,13.0,1.0,33.0,0.0,0.0,0.0,1.0,2.0,3.0,13.0,20.0,0.0
rocrail.csv,4.0,0.0,4.0,0.0,209.0,5.0,1.0,181.0,0.0,0.0,0.0,61.0,3.0,0.0,0.0,0.0,1.0
salasaga.csv,1.0,0.0,0.0,0.0,209.0,9.0,4.0,181.0,126.0,0.0,54.0,1.0,0.0,384.0,97.0,101.0,0.0
virtuoso.csv,1.0,0.0,8.0,0.0,2.0,5.0,1.0,181.0,0.0,0.0,0.0,61.0,3.0,7.0,11.0,14.0,1.0
xemeiah.csv,1.0,0.0,0.0,1.0,209.0,8.0,0.0,181.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0
xined.csv,181.0,177.0,130.0,1.0,209.0,115.0,144.0,181.0,126.0,0.0,54.0,184.0,62.0,384.0,97.0,101.0,106.0
xtreemfs.csv,0.0,4.0,5.0,0.0,0.0,5.0,1.0,181.0,0.0,0.0,9.0,61.0,3.0,2.0,3.0,3.0,0.0
yield.csv,0.0,2.0,0.0,0.0,1.0,1.0,1.0,181.0,0.0,0.0,6.0,9.0,1.0,7.0,0.0,0.0,0.0
