,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.58,0.48,0.67,0.43,0.58,0.65,0.6,0.06,0.67,0.6,0.5,0.61,0.55,0.53,0.76,0.82,0.68
enzo.csv,0.0,0.43,0.05,0.0,0.42,0.09,0.05,0.0,0.86,0.0,0.0,0.0,0.0,0.42,0.0,0.05,0.0
hydrogen.csv,0.43,0.12,0.19,0.15,0.06,0.49,0.32,0.0,0.05,0.34,0.06,0.0,0.15,0.06,0.35,0.66,0.09
keyczar.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.87,0.0,0.0,0.0,0.0
lphant.csv,0.0,0.0,0.24,0.04,0.0,0.6,0.59,0.0,0.0,0.12,0.87,0.0,0.0,0.0,0.0,0.0,0.0
lsb.csv,0.75,0.62,0.68,0.0,0.5,0.13,0.21,0.0,0.79,0.09,0.0,0.0,0.0,0.53,0.59,0.41,0.0
maya-work-in-progress.csv,0.05,0.0,0.24,0.82,0.0,0.75,0.55,0.0,0.0,0.66,0.56,0.59,0.35,0.0,0.0,0.0,0.56
mcore3d.csv,0.19,0.66,0.55,0.46,0.51,0.27,0.4,0.0,0.65,0.09,0.0,0.61,0.0,0.32,0.45,0.82,0.6
mscore.csv,0.39,0.59,0.75,0.77,0.76,0.68,0.68,0.53,0.65,0.41,0.66,0.71,0.65,0.73,0.64,0.78,0.66
natpad.csv,0.0,0.2,0.34,0.26,0.39,0.63,0.67,0.0,0.0,0.6,0.65,0.65,0.48,0.55,0.45,0.17,0.67
rocrail.csv,0.33,0.2,0.47,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.13,0.0,0.0,0.09,0.69,0.72,0.0
salasaga.csv,0.05,0.02,0.19,0.32,0.0,0.42,0.41,0.0,0.0,0.67,0.0,0.17,0.33,0.0,0.0,0.0,0.49
virtuoso.csv,0.17,0.27,0.17,0.0,0.66,0.0,0.05,0.0,0.55,0.0,0.0,0.0,0.0,0.09,0.27,0.33,0.0
xemeiah.csv,0.36,0.09,0.42,0.55,0.0,0.78,0.74,0.0,0.16,0.67,0.59,0.7,0.35,0.0,0.29,0.37,0.75
xined.csv,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xtreemfs.csv,0.4,0.66,0.24,0.0,0.56,0.0,0.17,0.0,0.57,0.21,0.33,0.0,0.0,0.81,0.67,0.77,0.41
yield.csv,0.13,0.59,0.77,0.73,0.2,0.73,0.75,0.0,0.54,0.33,0.65,0.66,0.66,0.21,0.72,0.83,0.66
