,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.68,0.44,0.77,0.51,0.62,0.46,0.66,0.52,0.43
archive-crawler.csv,0.63,0.69,0.45,0.67,0.48,0.74,0.45,0.69,0.65
autowikibrowser.csv,0.47,0.47,0.89,0.64,0.51,0.63,0.71,0.38,0.3
jcae.csv,1.0,0.67,0.22,0.65,0.71,0.76,0.55,0.53,0.73
kmatplot.csv,1.0,0.31,0.62,0.71,0.68,0.72,0.61,0.63,0.85
mscore.csv,0.57,0.81,0.9,0.94,0.41,0.85,0.91,0.57,0.74
quickfast.csv,0.87,0.58,0.77,0.63,0.83,0.73,0.98,0.92,0.4
rhex.csv,0.3,0.65,0.73,0.7,0.61,0.89,0.86,0.72,0.61
riff-evolve.csv,0.68,0.48,0.76,0.53,0.59,0.38,0.61,0.49,0.48
