,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.91,0.32,0.65,0.5,0.28,0.58,0.14,0.38,0.21
bibletime.csv,0.09,0.72,0.51,0.46,0.8,0.85,0.85,0.86,0.43
flexpay.csv,0.82,0.14,0.0,0.25,0.86,0.06,0.83,0.36,0.5
lufa-lib.csv,0.64,0.11,0.36,0.67,0.53,0.35,0.33,0.08,0.21
nullc.csv,0.0,0.95,0.83,0.93,0.27,0.72,0.25,1.0,0.36
pgui.csv,1.0,0.36,0.0,0.11,1.0,0.31,1.0,0.0,1.0
superwaba.csv,0.27,0.28,0.47,0.73,0.46,0.48,0.26,0.69,0.5
sylpheed-claws.csv,1.0,0.32,0.28,0.78,1.0,0.5,1.0,0.86,1.0
xqilla.csv,0.45,0.48,0.04,0.19,0.14,0.3,0.41,0.06,0.14
